PackageIdentifier,GitHubRepo,AvailableVersions,VersionFormatPattern,CurrentLatestVersionInWinGet,InstallerURLsCount,LatestVersionURLsInWinGet,ArchExtPairs,HasOpenPullRequests,GitHubLatest,LatestGitHubURLs,WinGetVersionsFound,URLComparisonPerformed,ExactURLMatches,HasAnyURLMatch,WinGetVersionsList,UniqueWinGetURLsCount,ExactMatchDetails,GitHubURLsChecked,WinGetURLsTotal,ComparisonFailureReason
Dapr.CLI.Preview,dapr/cli,"1.10.0-rc.1,1.10.0-rc.2,1.10.0-rc.3,1.10.0-rc.6,1.11.0-rc.1,1.11.0-rc.2,1.11.0-rc.3,1.12.0-rc.1,1.12.0-rc.2,1.12.0-rc.3,1.12.0-rc.4,1.12.0-rc.5,1.13.0-rc.1,1.14.0-rc.1,1.14.0-rc.2,1.14.0-rc.3,1.14.0-rc.4,1.14.0-rc.5,1.14.0-rc.6,1.14.0-rc.7,1.14.0-rc.8,1.15.0-rc.1,1.15.0-rc.2,1.15.0-rc.3,1.15.0-rc.4,1.15.0-rc.5,1.15.0-rc.6,1.9.0-rc.1","1NumDot1NumDot1NumDashrcDot1Num,1NumDot2NumDot1NumDashrcDot1Num",1.15.0-rc.6,1,https://github.com/dapr/cli/releases/download/v1.15.0-rc.6/dapr.msi,NA-msi,absent,v1.15.1,https://github.com/dapr/cli/releases/download/v1.15.1/dapr.msi,28,True,0,False,"1.14.0-rc.8,1.15.0-rc.5,1.11.0-rc.2,1.10.0-rc.2,1.14.0-rc.6,1.14.0-rc.7,1.15.0-rc.6,1.12.0-rc.1,1.14.0-rc.2,1.15.0-rc.1,1.9.0-rc.1,1.12.0-rc.3,1.14.0-rc.1,1.10.0-rc.1,1.12.0-rc.5,1.11.0-rc.3,1.10.0-rc.6,1.14.0-rc.5,1.12.0-rc.4,1.11.0-rc.1,1.14.0-rc.4,1.15.0-rc.2,1.15.0-rc.4,1.13.0-rc.1,1.15.0-rc.3,1.12.0-rc.2,1.10.0-rc.3,1.14.0-rc.3",28,,https://github.com/dapr/cli/releases/download/v1.15.1/dapr.msi,28,
SagMeinenNamen.OpenStoreInstaller,SagMeinenNamen/OpenStore,1.0.0.0,1NumDot1NumDot1NumDot1Num,1.0.0.0,1,https://github.com/SagMeinenNamen/OpenStore/raw/main/OpenStoreInstaller.exe,NA-exe,absent,v1.0,https://github.com/veudal/OpenStore/releases/download/v1.0/OpenStoreInstaller.exe,1,True,0,False,1.0.0.0,1,,https://github.com/veudal/OpenStore/releases/download/v1.0/OpenStoreInstaller.exe,1,
ChenQingYu.BF,chen-qingyu/bf,"1.0.0,1.1.0",1NumDot1NumDot1Num,1.1.0,1,https://github.com/chen-qingyu/bf/releases/download/v1.1.0/bf-1.1.0-win64.exe,win64-exe,absent,v1.1.1,https://github.com/chen-qingyu/bf/releases/download/v1.1.1/bf-1.1.1-win64.exe,2,True,0,False,"1.0.0,1.1.0",2,,https://github.com/chen-qingyu/bf/releases/download/v1.1.1/bf-1.1.1-win64.exe,2,
WinMerge.WinMerge.Beta,WinMerge/winmerge,"2.16.13.0,2.16.15.0,2.16.17,2.16.19,2.16.21.0,2.16.23.0,2.16.25.0,2.16.29.0,2.16.33.0,2.16.35.0","1NumDot2NumDot2Num,1NumDot2NumDot2NumDot1Num",2.16.35.0,4,"https://github.com/WinMerge/winmerge/releases/download/v2.16.35/WinMerge-2.16.35-Setup.exe,https://github.com/WinMerge/winmerge/releases/download/v2.16.35/WinMerge-2.16.35-x64-PerUser-Setup.exe,https://github.com/WinMerge/winmerge/releases/download/v2.16.35/WinMerge-2.16.35-x64-Setup.exe,https://github.com/WinMerge/winmerge/releases/download/v2.16.35/WinMerge-2.16.35-ARM64-Setup.exe","NA-exe,arm64-exe,x64-exe",absent,v2.16.48.2,"https://github.com/WinMerge/winmerge/releases/download/v2.16.48.2/WinMerge-2.16.48.2-ARM64-Setup.exe,https://github.com/WinMerge/winmerge/releases/download/v2.16.48.2/WinMerge-2.16.48.2-Setup.exe,https://github.com/WinMerge/winmerge/releases/download/v2.16.48.2/WinMerge-2.16.48.2-x64-PerUser-Setup.exe,https://github.com/WinMerge/winmerge/releases/download/v2.16.48.2/WinMerge-2.16.48.2-x64-Setup.exe",10,True,0,False,"2.16.15.0,2.16.17,2.16.35.0,2.16.33.0,2.16.25.0,2.16.21.0,2.16.13.0,2.16.23.0,2.16.19,2.16.29.0",40,,"https://github.com/WinMerge/winmerge/releases/download/v2.16.48.2/WinMerge-2.16.48.2-ARM64-Setup.exe,https://github.com/WinMerge/winmerge/releases/download/v2.16.48.2/WinMerge-2.16.48.2-Setup.exe,https://github.com/WinMerge/winmerge/releases/download/v2.16.48.2/WinMerge-2.16.48.2-x64-PerUser-Setup.exe,https://github.com/WinMerge/winmerge/releases/download/v2.16.48.2/WinMerge-2.16.48.2-x64-Setup.exe",40,
dremin.RetroBar,dremin/RetroBar,"1.15,1.16,1.17,1.18,1.19",1NumDot2Num,1.19,4,"https://github.com/dremin/RetroBar/releases/download/v1.19.43/RetroBar.Installer.zip,https://github.com/dremin/RetroBar/releases/download/v1.19.43/RetroBar.Portable.64-bit.zip,https://github.com/dremin/RetroBar/releases/download/v1.19.43/RetroBar.Portable.32-bit.zip,https://github.com/dremin/RetroBar/releases/download/v1.19.43/RetroBar.Portable.ARM64.zip","32-zip,64-zip,NA-zip,arm64-zip",absent,v1.20.37,"https://github.com/dremin/RetroBar/releases/download/v1.20.37/RetroBar.Installer.zip,https://github.com/dremin/RetroBar/releases/download/v1.20.37/RetroBar.Portable.32-bit.zip,https://github.com/dremin/RetroBar/releases/download/v1.20.37/RetroBar.Portable.64-bit.zip,https://github.com/dremin/RetroBar/releases/download/v1.20.37/RetroBar.Portable.ARM64.zip",5,True,0,False,"1.17,1.19,1.16,1.18,1.15",8,,"https://github.com/dremin/RetroBar/releases/download/v1.20.37/RetroBar.Installer.zip,https://github.com/dremin/RetroBar/releases/download/v1.20.37/RetroBar.Portable.32-bit.zip,https://github.com/dremin/RetroBar/releases/download/v1.20.37/RetroBar.Portable.64-bit.zip,https://github.com/dremin/RetroBar/releases/download/v1.20.37/RetroBar.Portable.ARM64.zip",8,
zadjii.SpongeBotForCommandPalette,zadjii/CmdPalExtensions,0.0.1.0,1NumDot1NumDot1NumDot1Num,0.0.1.0,1,https://github.com/zadjii/CmdPalExtensions/releases/download/sponge%2Fv0.0.1/SpongeBotExtension_0.0.1.0_x64.msix,x64-msix,absent,mastodon/v0.0.5,https://github.com/zadjii/CmdPalExtensions/releases/download/mastodon/v0.0.5/MastodonExtension_0.0.5.0_x64.msix,1,True,0,False,0.0.1.0,1,,https://github.com/zadjii/CmdPalExtensions/releases/download/mastodon/v0.0.5/MastodonExtension_0.0.5.0_x64.msix,1,
Tillitis.TKeySSHAgent,tillitis/tillitis-key1-apps,"0.0.6.0,1.0.0.0",1NumDot1NumDot1NumDot1Num,1.0.0.0,1,https://github.com/tillitis/tillitis-key1-apps/releases/download/v1.0.0/tkey-ssh-agent-1.0.0.0.msi,NA-msi,absent,v1.0.0,https://github.com/tillitis/tkey-ssh-agent/releases/download/v1.0.0/tkey-ssh-agent-1.0.0.0.msi,2,True,0,False,"1.0.0.0,0.0.6.0",2,,https://github.com/tillitis/tkey-ssh-agent/releases/download/v1.0.0/tkey-ssh-agent-1.0.0.0.msi,2,
rickbutton.workspacer.beta,workspacer/workspacer,0.9.12,1NumDot1NumDot2Num,0.9.12,1,https://github.com/workspacer/workspacer/releases/download/unstable/workspacer-latest-unstable.msi,NA-msi,absent,v0.9.11,https://github.com/workspacer/workspacer/releases/download/v0.9.11/workspacer-0.9.11-stable.msi,1,True,0,False,0.9.12,1,,https://github.com/workspacer/workspacer/releases/download/v0.9.11/workspacer-0.9.11-stable.msi,1,
tanuki-.tanuki-wcsc33,nodchip/tanuki-,1.0.0.0,1NumDot1NumDot1NumDot1Num,1.0.0.0,1,https://github.com/nodchip/tanuki-/releases/download/tanuki-wcsc33-2023-05-04/tanuki-wcsc33.msi,NA-msi,absent,tanuki-dr4,https://github.com/nodchip/tanuki-/releases/download/tanuki-dr4/tanuki-dr4.msi,1,True,0,False,1.0.0.0,1,,https://github.com/nodchip/tanuki-/releases/download/tanuki-dr4/tanuki-dr4.msi,1,
RestApia.RestApiaDesktop,RestApia/Releases.Win.Stable,"0.6.0,0.6.1,0.7.2,0.8.12,0.9.1","1NumDot1NumDot1Num,1NumDot1NumDot2Num",0.9.1,1,https://github.com/RestApia/Releases.Win.Stable/releases/download/v0.9.1-win-stable/RestApia-win-stable-Setup.exe,NA-exe,absent,v0.9.3-win-stable,https://github.com/RestApia/Releases.Win.Stable/releases/download/v0.9.3-win-stable/RestApia-win-stable-Setup.exe,5,True,0,False,"0.6.0,0.9.1,0.6.1,0.8.12,0.7.2",5,,https://github.com/RestApia/Releases.Win.Stable/releases/download/v0.9.3-win-stable/RestApia-win-stable-Setup.exe,5,
NextTrace.NextTrace.Core,nxtrace/NTrace-core,1.3.7,1NumDot1NumDot1Num,1.3.7,4,"https://github.com/nxtrace/NTrace-core/releases/download/v1.3.7/nexttrace_windows_386.exe,https://github.com/nxtrace/NTrace-core/releases/download/v1.3.7/nexttrace_windows_amd64.exe,https://github.com/nxtrace/NTrace-core/releases/download/v1.3.7/nexttrace_windows_armv7.exe,https://github.com/nxtrace/NTrace-core/releases/download/v1.3.7/nexttrace_windows_arm64.exe","386-exe,amd64-exe,arm64-exe,armv7-exe",absent,v1.4.0,"https://github.com/nxtrace/NTrace-core/releases/download/v1.4.0/nexttrace_windows_386.exe,https://github.com/nxtrace/NTrace-core/releases/download/v1.4.0/nexttrace_windows_amd64.exe,https://github.com/nxtrace/NTrace-core/releases/download/v1.4.0/nexttrace_windows_arm64.exe,https://github.com/nxtrace/NTrace-core/releases/download/v1.4.0/nexttrace_windows_armv7.exe",1,True,0,False,1.3.7,4,,"https://github.com/nxtrace/NTrace-core/releases/download/v1.4.0/nexttrace_windows_386.exe,https://github.com/nxtrace/NTrace-core/releases/download/v1.4.0/nexttrace_windows_amd64.exe,https://github.com/nxtrace/NTrace-core/releases/download/v1.4.0/nexttrace_windows_arm64.exe,https://github.com/nxtrace/NTrace-core/releases/download/v1.4.0/nexttrace_windows_armv7.exe",4,
xushengfeng.eSearch,xushengfeng/eSearch,"1.11.0,1.12.0,1.4.4,1.6.0,1.7.0,1.7.1,1.7.2,1.7.3,1.7.4,1.8.0,1.9.1,1.9.2,1.9.3,1.9.4,1.9.5,1.9.6,1.9.7,1.9.8,14.1.0,14.1.6,14.1.7,14.2.0,14.3.0,14.4.1,14.5.0,14.6.0,14.6.1,14.6.2,15.0.0","1NumDot1NumDot1Num,1NumDot2NumDot1Num,2NumDot1NumDot1Num",15.0.0,2,"https://github.com/xushengfeng/eSearch/releases/download/15.0.0/eSearch-15.0.0-win32-x64.exe,https://github.com/xushengfeng/eSearch/releases/download/15.0.0/eSearch-15.0.0-win32-x64.exe",win32-exe,absent,15.0.1,"https://github.com/xushengfeng/eSearch/releases/download/15.0.1/eSearch-15.0.1-win32-arm64.exe,https://github.com/xushengfeng/eSearch/releases/download/15.0.1/eSearch-15.0.1-win32-x64.exe",29,True,0,False,"1.9.1,1.6.0,14.5.0,15.0.0,1.7.2,1.8.0,1.9.6,1.9.7,14.6.0,1.11.0,1.4.4,1.12.0,14.1.6,1.7.4,14.6.2,1.7.1,14.1.7,14.3.0,14.2.0,1.7.3,1.9.3,1.9.5,1.9.2,14.4.1,1.7.0,1.9.8,14.6.1,14.1.0,1.9.4",29,,"https://github.com/xushengfeng/eSearch/releases/download/15.0.1/eSearch-15.0.1-win32-arm64.exe,https://github.com/xushengfeng/eSearch/releases/download/15.0.1/eSearch-15.0.1-win32-x64.exe",29,
